// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;id;logicId;visibility;size;subclass;legacy;configurable;category;range;hasItems;acceptsItems;separateItemCapacity;itemCapacity;noSideBlend;unloadable;hasLiquids;outputsLiquid;liquidCapacity;hasPower;consumesPower;outputsPower;connectedPower;conductivePower;maxNodes;outputFacing;rotate;unitPlans;color;outlineColor;lightColor;health;solid;powerCapacity;powerStorage;configSenseable;hasBuilding;iptDefault;iptLimit;instructionScale
shielded-wall;244;240;shown;2;ShieldWall;false;false;defense;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;true;0;true;false;;ffdbb0ff;404049ff;ffffffff;4160;true;0.05;0.0;false;true;0;0;0
mender;245;35;shown;1;MendProjector;false;false;effect;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;95b6a9ff;404049ff;ffffffff;80;true;0.3;0.0;false;true;0;0;0
mend-projector;246;36;shown;2;MendProjector;false;false;effect;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;96b6a9ff;404049ff;ffffffff;320;true;1.5;0.0;false;true;0;0;0
overdrive-projector;247;37;shown;2;OverdriveProjector;false;false;effect;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;b7a1a1ff;404049ff;ffffffff;175;true;3.5;0.0;false;true;0;0;0
overdrive-dome;248;38;shown;3;OverdriveProjector;false;false;effect;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;ba9f9eff;404049ff;ffffffff;485;true;10.0;0.0;false;true;0;0;0
force-projector;249;39;shown;3;ForceProjector;false;false;effect;0.0;true;true;false;10;false;true;true;false;60.0;true;true;false;true;false;0;true;false;;b0a9a8ff;404049ff;ffffffff;360;true;4.0;0.0;false;true;0;0;0
shock-mine;250;40;shown;1;ShockMine;false;false;effect;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;595b65ff;404049ff;ffffffff;50;false;0.0;0.0;false;true;0;0;0
radar;251;226;fogOnly;1;Radar;false;false;effect;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;91847cff;4a4b53ff;ffffffff;60;true;0.6;0.0;false;true;0;0;0
build-tower;252;162;shown;3;BuildTurret;false;false;effect;0.0;false;false;false;10;false;true;true;false;30.0;true;true;false;true;false;0;true;false;;827674ff;2d2f39ff;ffffffff;610;true;3.0;0.0;false;true;0;0;0
regen-projector;253;197;shown;3;RegenProjector;false;false;effect;0.0;true;true;false;10;false;true;true;false;10.0;true;true;false;true;false;0;true;false;;80879dff;404049ff;ffffffff;1040;true;1.0;0.0;false;true;0;0;0
shockwave-tower;254;246;shown;3;ShockwaveTower;false;false;effect;0.0;false;false;false;10;false;true;true;false;15.0;true;true;false;true;false;0;true;false;;948185ff;404049ff;ffffffff;915;true;1.6666666;0.0;false;true;0;0;0
shield-projector;255;211;editorOnly;3;BaseShield;false;false;effect;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;938887ff;404049ff;ffffffff;360;true;5.0;0.0;false;true;0;0;0
large-shield-projector;256;217;editorOnly;4;BaseShield;false;false;effect;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;928887ff;404049ff;ffffffff;640;true;5.0;0.0;false;true;0;0;0
conveyor;257;41;shown;1;Conveyor;false;false;distribution;0.0;true;true;false;3;false;false;false;false;10.0;false;true;false;true;false;0;true;true;;6f717cff;404049ff;ffffffff;45;false;0.0;0.0;false;true;0;0;0
titanium-conveyor;258;42;shown;1;Conveyor;false;false;distribution;0.0;true;true;false;3;false;false;false;false;10.0;false;true;false;true;false;0;true;true;;676e92ff;404049ff;ffffffff;65;false;0.0;0.0;false;true;0;0;0
plastanium-conveyor;259;43;shown;1;StackConveyor;false;false;distribution;0.0;true;true;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;true;;747a69ff;404049ff;ffffffff;90;false;0.0;0.0;false;true;0;0;0
armored-conveyor;260;44;shown;1;ArmoredConveyor;false;false;distribution;0.0;true;true;false;3;true;false;false;false;10.0;false;true;false;true;false;0;true;true;;686483ff;404049ff;ffffffff;280;false;0.0;0.0;false;true;0;0;0
junction;261;45;shown;1;Junction;false;false;distribution;0.0;false;true;false;10;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;818391ff;404049ff;ffffffff;30;false;0.0;0.0;false;true;0;0;0
bridge-conveyor;262;46;shown;1;BufferedItemBridge;false;true;distribution;4.0;true;true;false;10;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;7c7d8aff;404049ff;ffffffff;40;true;0.0;0.0;false;true;0;0;0
phase-conveyor;263;47;shown;1;ItemBridge;false;true;distribution;12.0;true;true;false;10;false;false;false;false;10.0;true;true;false;true;false;0;true;false;;bcaba2ff;404049ff;ffffffff;50;true;0.3;0.0;false;true;0;0;0
sorter;264;48;shown;1;Sorter;false;true;distribution;0.0;false;true;false;10;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;6e707cff;404049ff;ffffffff;40;false;0.0;0.0;true;true;0;0;0
inverted-sorter;265;49;shown;1;Sorter;false;true;distribution;0.0;false;true;false;10;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;77737aff;404049ff;ffffffff;40;false;0.0;0.0;true;true;0;0;0
router;266;50;shown;1;Router;false;false;distribution;0.0;true;true;false;1;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;787a88ff;404049ff;ffffffff;40;false;0.0;0.0;false;true;0;0;0
distributor;267;51;shown;2;Router;false;false;distribution;0.0;true;true;false;1;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;7d7f8cff;404049ff;ffffffff;160;false;0.0;0.0;false;true;0;0;0
overflow-gate;268;52;shown;1;OverflowGate;false;false;distribution;0.0;true;true;false;0;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;70727eff;404049ff;ffffffff;40;false;0.0;0.0;false;true;0;0;0
underflow-gate;269;53;shown;1;OverflowGate;false;false;distribution;0.0;true;true;false;0;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;79757dff;404049ff;ffffffff;40;false;0.0;0.0;false;true;0;0;0
unloader;270;95;shown;1;Unloader;false;true;distribution;0.0;true;true;false;0;false;false;false;false;10.0;false;true;false;true;false;0;true;false;;aaa3a4ff;404049ff;ffffffff;70;true;0.0;0.0;true;true;0;0;0
mass-driver;271;54;shown;3;MassDriver;false;true;distribution;55.0;true;true;false;120;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;9f9da1ff;404049ff;ffffffff;430;true;1.75;0.0;false;true;0;0;0
duct;272;55;shown;1;Duct;false;false;distribution;0.0;true;true;false;1;true;false;false;false;10.0;false;true;false;true;false;0;true;true;;73747fff;404049ff;ffffffff;90;false;0.0;0.0;false;true;0;0;0
armored-duct;273;229;shown;1;Duct;false;false;distribution;0.0;true;true;false;1;true;false;false;false;10.0;false;true;false;true;false;0;true;true;;848c9dff;404049ff;ffffffff;140;false;0.0;0.0;false;true;0;0;0
duct-router;274;56;shown;1;DuctRouter;false;true;distribution;0.0;true;true;false;1;false;false;false;false;10.0;false;true;false;true;false;0;true;true;;81838eff;404049ff;ffffffff;90;false;0.0;0.0;true;true;0;0;0
overflow-duct;275;182;shown;1;OverflowDuct;false;false;distribution;0.0;true;true;false;1;false;false;false;false;10.0;false;true;false;true;false;0;true;true;;7d7f8cff;404049ff;ffffffff;90;false;0.0;0.0;false;true;0;0;0
underflow-duct;276;244;shown;1;OverflowDuct;false;false;distribution;0.0;true;true;false;1;false;false;false;false;10.0;false;true;false;true;false;0;true;true;;85848cff;404049ff;ffffffff;90;false;0.0;0.0;false;true;0;0;0
duct-bridge;277;57;shown;1;DuctBridge;false;false;distribution;0.0;true;true;false;4;false;true;false;false;10.0;false;true;false;true;false;0;true;true;;737481ff;404049ff;ffffffff;90;true;0.0;0.0;false;true;0;0;0
duct-unloader;278;166;shown;1;DirectionalUnloader;false;true;distribution;0.0;true;true;false;0;false;false;false;false;10.0;false;true;false;true;false;0;true;true;;8c8e99ff;404049ff;ffffffff;120;false;0.0;0.0;true;true;0;0;0
surge-conveyor;279;165;shown;1;StackConveyor;false;false;distribution;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;true;0;true;true;;8c776cff;404049ff;ffffffff;130;false;0.016666668;0.0;false;true;0;0;0
surge-router;280;167;shown;1;StackRouter;false;true;distribution;0.0;true;true;false;10;false;false;false;false;10.0;true;true;false;true;true;0;true;true;;baa295ff;404049ff;ffffffff;130;false;0.05;0.0;true;true;0;0;0
unit-cargo-loader;281;193;shown;3;UnitCargoLoader;false;false;distribution;0.0;true;true;false;200;false;true;true;false;100.0;true;true;false;true;false;0;true;false;;a28d82ff;404049ff;ffffffff;630;true;0.13333334;0.0;false;true;0;0;0
unit-cargo-unload-point;282;194;shown;2;UnitCargoUnloadPoint;false;true;distribution;0.0;true;true;false;100;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;978b87ff;404049ff;ffffffff;285;true;0.0;0.0;true;true;0;0;0
mechanical-pump;283;58;shown;1;Pump;false;false;liquid;0.0;false;false;false;10;false;true;true;true;20.0;false;true;false;true;false;0;true;false;;a49da1ff;404049ff;ffffffff;40;true;0.0;0.0;false;true;0;0;0
rotary-pump;284;59;shown;2;Pump;false;false;liquid;0.0;false;false;false;10;false;true;true;true;80.0;true;true;false;true;false;0;true;false;;949cc6ff;404049ff;ffffffff;160;true;0.3;0.0;false;true;0;0;0
impulse-pump;285;176;shown;3;Pump;false;false;liquid;0.0;false;false;false;10;false;true;true;true;200.0;true;true;false;true;false;0;true;false;;8f99cfff;404049ff;ffffffff;430;true;1.3;0.0;false;true;0;0;0
conduit;286;60;shown;1;Conduit;false;false;liquid;0.0;false;false;false;10;false;true;true;true;20.0;false;true;false;true;false;0;true;true;;989da5ff;404049ff;ffffffff;45;false;0.0;0.0;false;true;0;0;0
pulse-conduit;287;61;shown;1;Conduit;false;false;liquid;0.0;false;false;false;10;false;true;true;true;40.0;false;true;false;true;false;0;true;true;;8b97c1ff;404049ff;ffffffff;90;false;0.0;0.0;false;true;0;0;0
plated-conduit;288;62;shown;1;ArmoredConduit;false;false;liquid;0.0;false;false;false;10;false;true;true;true;50.0;false;true;false;true;false;0;true;true;;8a85a7ff;404049ff;ffffffff;220;false;0.0;0.0;false;true;0;0;0
liquid-router;289;63;shown;1;LiquidRouter;false;false;liquid;0.0;false;false;false;10;false;true;true;true;120.0;false;true;false;true;false;0;true;false;;969aa7ff;404049ff;ffffffff;40;false;0.0;0.0;false;true;0;0;0
liquid-container;290;146;shown;2;LiquidRouter;false;false;liquid;0.0;false;false;false;10;false;true;true;true;700.0;false;true;false;true;false;0;true;false;;99a0c3ff;404049ff;ffffffff;160;true;0.0;0.0;false;true;0;0;0
liquid-tank;291;64;shown;3;LiquidRouter;false;false;liquid;0.0;false;false;false;10;false;true;true;true;1800.0;false;true;false;true;false;0;true;false;;969ec3ff;404049ff;ffffffff;500;true;0.0;0.0;false;true;0;0;0
liquid-junction;292;65;shown;1;LiquidJunction;false;false;liquid;0.0;false;false;false;10;false;true;true;true;10.0;false;true;false;true;false;0;true;false;;adb4beff;404049ff;ffffffff;40;false;0.0;0.0;false;true;0;0;0
bridge-conduit;293;66;shown;1;LiquidBridge;false;true;liquid;4.0;false;false;false;10;false;false;true;true;100.0;false;true;false;true;false;0;true;false;;a5aab5ff;404049ff;ffffffff;40;true;0.0;0.0;false;true;0;0;0
phase-conduit;294;67;shown;1;LiquidBridge;false;true;liquid;12.0;false;false;false;10;false;false;true;true;100.0;true;true;false;true;false;0;true;false;;939cc5ff;404049ff;ffffffff;50;true;0.3;0.0;false;true;0;0;0
reinforced-pump;295;177;shown;2;Pump;false;false;liquid;0.0;false;false;false;10;false;true;true;true;160.0;false;true;false;true;false;0;true;false;;7d8782ff;404049ff;ffffffff;380;true;0.0;0.0;false;true;0;0;0
reinforced-conduit;296;168;shown;1;ArmoredConduit;false;false;liquid;0.0;false;false;false;10;false;true;true;true;50.0;false;true;false;true;false;0;true;true;;85ab85ff;404049ff;ffffffff;250;false;0.0;0.0;false;true;0;0;0
reinforced-liquid-junction;297;156;shown;1;LiquidJunction;false;false;liquid;0.0;false;false;false;10;false;true;true;true;10.0;false;true;false;true;false;0;true;false;;8da491ff;404049ff;ffffffff;250;false;0.0;0.0;false;true;0;0;0
reinforced-bridge-conduit;298;172;shown;1;DirectionLiquidBridge;false;false;liquid;0.0;false;false;false;10;false;true;true;true;120.0;false;true;false;true;false;0;true;true;;728d79ff;404049ff;ffffffff;250;true;0.0;0.0;false;true;0;0;0
reinforced-liquid-router;299;169;shown;1;LiquidRouter;false;false;liquid;0.0;false;false;false;10;false;true;true;true;150.0;false;true;false;true;false;0;true;false;;73857bff;404049ff;ffffffff;250;false;0.0;0.0;false;true;0;0;0
reinforced-liquid-container;300;170;shown;2;LiquidRouter;false;false;liquid;0.0;false;false;false;10;false;true;true;true;1000.0;false;true;false;true;false;0;true;false;;71877eff;404049ff;ffffffff;400;true;0.0;0.0;false;true;0;0;0
reinforced-liquid-tank;301;171;shown;3;LiquidRouter;false;false;liquid;0.0;false;false;false;10;false;true;true;true;2700.0;false;true;false;true;false;0;true;false;;748280ff;404049ff;ffffffff;900;true;0.0;0.0;false;true;0;0;0
power-node;302;68;shown;1;PowerNode;false;true;power;6.0;false;false;false;10;false;true;false;false;10.0;true;false;false;true;false;10;true;false;;c4bba0ff;404049ff;ffffffff;40;true;0.0;0.0;false;true;0;0;0
power-node-large;303;69;shown;2;PowerNode;false;true;power;15.0;false;false;false;10;false;true;false;false;10.0;true;false;false;true;false;15;true;false;;c8bfa1ff;404049ff;ffffffff;160;true;0.0;0.0;false;true;0;0;0
surge-tower;304;70;shown;2;PowerNode;false;true;power;40.0;false;false;false;10;false;true;false;false;10.0;true;false;false;true;false;2;true;false;;d1b997ff;404049ff;ffffffff;200;true;0.0;0.0;false;true;0;0;0
diode;305;71;shown;1;PowerDiode;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;true;;a19f9eff;404049ff;ffffffff;40;true;0.0;0.0;false;true;0;0;0
battery;306;72;shown;1;Battery;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;true;true;true;true;false;0;true;false;;c8b79fff;404049ff;ffffffff;40;true;0.0;4000.0;false;true;0;0;0
battery-large;307;73;shown;3;Battery;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;true;true;true;true;false;0;true;false;;c5b29dff;404049ff;ffffffff;360;true;0.0;50000.0;false;true;0;0;0
combustion-generator;308;74;shown;1;ConsumeGenerator;false;false;power;0.0;true;true;false;10;false;true;false;false;10.0;true;false;true;true;false;0;true;false;;bda894ff;404049ff;ffffffff;40;true;0.0;0.0;false;true;0;0;0
thermal-generator;309;75;shown;2;ThermalGenerator;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;true;false;true;true;false;0;true;false;;bd9f9eff;404049ff;ffffffff;160;true;0.0;0.0;false;true;0;0;0
steam-generator;310;76;shown;2;ConsumeGenerator;false;false;power;0.0;true;true;false;10;false;true;true;false;60.0;true;false;true;true;false;0;true;false;;b7afa4ff;404049ff;ffffffff;160;true;0.0;0.0;false;true;0;0;0
differential-generator;311;77;shown;3;ConsumeGenerator;false;false;power;0.0;true;true;false;10;false;true;true;false;60.0;true;false;true;true;false;0;true;false;;c1b39fff;404049ff;ffffffff;360;true;0.0;0.0;false;true;0;0;0
rtg-generator;312;78;shown;2;ConsumeGenerator;false;false;power;0.0;true;true;false;10;false;true;false;false;10.0;true;false;true;true;false;0;true;false;;857ea1ff;404049ff;ffffffff;245;true;0.0;0.0;false;true;0;0;0
solar-panel;313;79;shown;1;SolarGenerator;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;true;false;true;true;false;0;true;false;;8c92a1ff;404049ff;ffffffff;40;true;0.0;0.0;false;true;0;0;0
solar-panel-large;314;80;shown;3;SolarGenerator;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;true;false;true;true;false;0;true;false;;808396ff;404049ff;ffffffff;450;true;0.0;0.0;false;true;0;0;0
thorium-reactor;315;81;shown;3;NuclearReactor;false;false;power;0.0;true;true;false;30;false;true;true;false;30.0;true;false;true;true;false;0;true;false;;827e9aff;404049ff;ffffffff;700;true;0.0;0.0;false;true;0;0;0
impact-reactor;316;82;shown;4;ImpactReactor;false;false;power;0.0;true;true;false;10;false;true;true;false;80.0;true;true;true;true;false;0;true;false;;b19799ff;404049ff;ffffffff;900;true;25.0;0.0;false;true;0;0;0
beam-node;317;160;shown;1;BeamNode;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;true;true;true;true;false;0;true;false;;76907eff;404049ff;ffffffff;90;true;0.0;1000.0;false;true;0;0;0
beam-tower;318;161;shown;3;BeamNode;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;true;true;true;true;false;0;true;false;;748683ff;404049ff;ffffffff;810;true;0.0;40000.0;false;true;0;0;0
beam-link;319;212;shown;3;LongPowerNode;false;true;power;500.0;false;false;false;10;false;true;false;false;10.0;true;false;false;true;false;1;true;false;;738d80ff;404049ff;ffffffff;1170;true;0.0;0.0;false;true;0;0;0
turbine-condenser;320;159;shown;3;ThermalGenerator;false;false;power;0.0;false;false;false;10;false;true;true;true;20.0;true;false;true;true;false;0;true;false;;907d81ff;404049ff;ffffffff;575;true;0.0;0.0;false;true;0;0;0
chemical-combustion-chamber;321;195;shown;3;ConsumeGenerator;false;false;power;0.0;false;false;false;10;false;true;true;false;100.0;true;false;true;true;false;0;true;false;;758782ff;404049ff;ffffffff;825;true;0.0;0.0;false;true;0;0;0
pyrolysis-generator;322;196;shown;3;ConsumeGenerator;false;false;power;0.0;false;false;false;10;false;true;true;true;150.0;true;false;true;true;false;0;true;false;;73877fff;404049ff;ffffffff;935;true;0.0;0.0;false;true;0;0;0
flux-reactor;323;248;shown;5;VariableReactor;false;false;power;0.0;false;false;false;10;false;true;true;false;30.0;true;false;true;true;false;0;true;false;;8e8581ff;404049ff;ffffffff;2850;true;0.0;0.0;false;true;0;0;0
neoplasia-reactor;324;249;shown;5;HeaterGenerator;false;false;power;0.0;true;true;false;10;false;true;true;true;80.0;true;false;true;true;false;0;true;true;;947f83ff;404049ff;ffffffff;3900;true;0.0;0.0;false;true;0;0;0
mechanical-drill;325;83;shown;2;Drill;false;false;production;0.0;true;false;false;10;false;true;true;false;30.0;false;true;false;true;false;0;true;false;;9f8e88ff;404049ff;ffffffff;160;true;0.0;0.0;false;true;0;0;0
pneumatic-drill;326;84;shown;2;Drill;false;false;production;0.0;true;false;false;10;false;true;true;false;35.0;false;true;false;true;false;0;true;false;;969ba6ff;404049ff;ffffffff;160;true;0.0;0.0;false;true;0;0;0
laser-drill;327;85;shown;3;Drill;false;false;production;0.0;true;false;false;10;false;true;true;false;48.0;true;true;false;true;false;0;true;false;;9998b2ff;404049ff;ffffffff;360;true;1.1;0.0;false;true;0;0;0
blast-drill;328;86;shown;4;Drill;false;false;production;0.0;true;false;false;20;false;true;true;false;60.0;true;true;false;true;false;0;true;false;;aa989cff;404049ff;ffffffff;765;true;3.0;0.0;false;true;0;0;0
water-extractor;329;87;shown;2;SolidPump;false;false;production;0.0;false;false;false;10;false;true;true;true;40.0;true;true;false;true;false;0;true;false;;9198b2ff;404049ff;ffffffff;160;true;1.5;0.0;false;true;0;0;0
cultivator;330;88;shown;2;AttributeCrafter;false;false;production;0.0;true;false;false;10;false;true;true;false;80.0;true;true;false;true;false;0;true;false;;9293a6ff;404049ff;ffffffff;160;true;1.3333334;0.0;false;true;0;0;0
oil-extractor;331;89;shown;3;Fracker;false;false;production;0.0;true;true;false;10;false;true;true;true;40.0;true;true;false;true;false;0;true;false;;a3aaa2ff;404049ff;ffffffff;430;true;3.0;0.0;false;true;0;0;0
vent-condenser;332;200;shown;3;AttributeCrafter;false;false;production;0.0;true;false;false;0;false;true;true;true;60.0;true;true;false;true;false;0;true;false;;6e847aff;404049ff;ffffffff;575;true;0.5;0.0;false;true;0;0;0
cliff-crusher;333;154;shown;2;WallCrafter;false;false;production;0.0;true;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;true;;948584ff;404049ff;ffffffff;255;true;0.18333334;0.0;false;true;0;0;0
large-cliff-crusher;334;256;shown;3;WallCrafter;false;false;production;0.0;true;true;false;20;false;true;true;false;10.0;true;true;false;true;false;0;true;true;;8a7f80ff;404049ff;ffffffff;950;true;1.0;0.0;false;true;0;0;0
plasma-bore;335;155;shown;2;BeamDrill;false;false;production;0.0;true;false;false;10;false;true;true;false;10.0;true;true;false;true;false;0;true;true;;ad8e85ff;404049ff;ffffffff;255;true;0.15;0.0;false;true;0;0;0
large-plasma-bore;336;183;shown;3;BeamDrill;false;false;production;0.0;true;false;false;20;false;true;true;false;30.0;true;true;false;true;false;0;true;true;;9f8782ff;404049ff;ffffffff;1040;true;0.8;0.0;false;true;0;0;0
impact-drill;337;163;shown;4;BurstDrill;false;false;production;0.0;true;false;false;40;false;true;true;false;100.0;true;true;false;true;false;0;true;false;;937f82ff;404049ff;ffffffff;1020;true;2.6666667;0.0;false;true;0;0;0
eruption-drill;338;208;shown;5;BurstDrill;false;false;production;0.0;true;false;false;60;false;true;true;false;40.0;true;true;false;true;false;0;true;false;;80869dff;404049ff;ffffffff;2500;true;6.0;0.0;false;true;0;0;0
core-shard;339;90;coreZoneOnly;3;CoreBlock;false;false;effect;0.0;true;true;true;4000;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;c7b6a7ff;404049ff;ffffffff;1100;true;0.0;0.0;false;true;0;0;0
core-foundation;340;91;shown;4;CoreBlock;false;false;effect;0.0;true;true;true;9000;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;cdb5a0ff;404049ff;ffffffff;3500;true;0.0;0.0;false;true;0;0;0
core-nucleus;341;92;shown;5;CoreBlock;false;false;effect;0.0;true;true;true;13000;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;d1b59dff;404049ff;ffffffff;6000;true;0.0;0.0;false;true;0;0;0
core-bastion;342;158;shown;4;CoreBlock;false;false;effect;0.0;true;true;true;2000;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;a59287ff;404049ff;ffffffff;4500;true;0.0;0.0;false;true;0;0;0
core-citadel;343;173;shown;5;CoreBlock;false;false;effect;0.0;true;true;true;3000;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;b39886ff;404049ff;ffffffff;16000;true;0.0;0.0;false;true;0;0;0
core-acropolis;344;174;shown;6;CoreBlock;false;false;effect;0.0;true;true;true;4000;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;ae9686ff;404049ff;ffffffff;30000;true;0.0;0.0;false;true;0;0;0
container;345;94;shown;2;StorageBlock;false;false;effect;0.0;true;true;true;300;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;b8afacff;404049ff;ffffffff;220;true;0.0;0.0;false;true;0;0;0
vault;346;93;shown;3;StorageBlock;false;false;effect;0.0;true;true;true;1000;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;bbb1acff;404049ff;ffffffff;495;true;0.0;0.0;false;true;0;0;0
reinforced-container;347;190;shown;2;StorageBlock;false;false;effect;0.0;true;true;true;160;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;9f8f87ff;404049ff;ffffffff;480;true;0.0;0.0;false;true;0;0;0
reinforced-vault;348;191;shown;3;StorageBlock;false;false;effect;0.0;true;true;true;900;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;9a8d8bff;404049ff;ffffffff;1080;true;0.0;0.0;false;true;0;0;0
duo;349;96;shown;1;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;908282ff;404049ff;ffffffff;250;true;0.0;0.0;false;true;0;0;0
scatter;350;97;shown;2;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;7f818aff;404049ff;ffffffff;800;true;0.0;0.0;false;true;0;0;0
scorch;351;98;shown;1;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;948c90ff;404049ff;ffffffff;400;true;0.0;0.0;false;true;0;0;0
hail;352;99;shown;1;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;968c8eff;404049ff;ffffffff;260;true;0.0;0.0;false;true;0;0;0
wave;353;100;shown;2;LiquidTurret;false;false;turret;0.0;false;false;false;10;false;true;true;false;10.0;false;true;false;true;false;0;true;true;;9a949dff;404049ff;ffffffff;1000;true;0.0;0.0;false;true;0;0;0
lancer;354;101;shown;2;PowerTurret;false;false;turret;0.0;false;false;false;10;false;true;true;false;20.0;true;true;false;true;false;0;true;true;;969fc0ff;404049ff;ffffffff;1120;true;6.0;0.0;false;true;0;0;0
arc;355;102;shown;1;PowerTurret;false;false;turret;0.0;false;false;false;10;false;true;true;false;20.0;true;true;false;true;false;0;true;true;;9599adff;404049ff;ffffffff;260;true;3.3;0.0;false;true;0;0;0
parallax;356;103;shown;2;TractorBeamTurret;false;false;turret;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;a7acbcff;404049ff;ffffffff;640;true;3.3;0.0;false;true;0;0;0
swarmer;357;104;shown;2;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;957876ff;404049ff;ffffffff;1200;true;0.0;0.0;false;true;0;0;0
salvo;358;105;shown;2;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;9293adff;404049ff;ffffffff;960;true;0.0;0.0;false;true;0;0;0
segment;359;106;shown;2;PointDefenseTurret;false;false;turret;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;aca9b1ff;404049ff;ffffffff;1000;true;8.0;0.0;false;true;0;0;0
tsunami;360;107;shown;3;LiquidTurret;false;false;turret;0.0;false;false;false;10;false;true;true;false;40.0;false;true;false;true;false;0;true;true;;83889cff;404049ff;ffffffff;2250;true;0.0;0.0;false;true;0;0;0
fuse;361;108;shown;3;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;7c829bff;404049ff;ffffffff;1980;true;0.0;0.0;false;true;0;0;0
ripple;362;109;shown;3;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;8b8185ff;404049ff;ffffffff;1170;true;0.0;0.0;false;true;0;0;0
cyclone;363;110;shown;3;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;918e8aff;404049ff;ffffffff;1305;true;0.0;0.0;false;true;0;0;0
foreshadow;364;111;shown;4;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;60.0;true;true;false;true;false;0;true;true;;898682ff;404049ff;ffffffff;2400;true;10.0;0.0;false;true;0;0;0
spectre;365;112;shown;4;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;120.0;false;true;false;true;false;0;true;true;;8d8284ff;404049ff;ffffffff;2560;true;0.0;0.0;false;true;0;0;0
meltdown;366;113;shown;4;LaserTurret;false;false;turret;0.0;false;false;false;10;false;true;true;false;60.0;true;true;false;true;false;0;true;true;;877d7fff;404049ff;ffffffff;3200;true;17.0;0.0;false;true;0;0;0
breach;367;157;shown;3;ItemTurret;false;false;turret;0.0;true;true;false;10;false;true;true;false;20.0;false;true;false;true;false;0;true;true;;657273ff;2d2f39ff;ffffffff;1620;true;0.0;0.0;false;true;0;0;0
